ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,CTR,CPC,CPA
778124,936,115798,30-34,M,29,4871,0,0.0,1,0,0.0,,
778148,936,115802,35-39,M,28,3199,0,0.0,1,0,0.0,,
778156,936,115804,30-34,M,28,9388,2,3.140000105,1,0,0.00021303792074989347,1.5700000525,
778161,936,115804,30-34,M,28,17954,6,7.5400002,2,1,0.0003341873677175003,1.2566667,7.5400002
778208,936,115812,40-44,F,29,2755,0,0.0,1,0,0.0,,
778264,936,115822,40-44,F,27,8152,1,0.99000001,1,0,0.0001226692836113837,0.99000001,
778266,936,115822,40-44,F,27,74542,19,34.1500001,1,0,0.00025488986074964447,1.7973684263157894,
778421,936,115848,40-44,F,20,6699,2,3.090000033,1,0,0.0002985520226899537,1.5450000165,
778422,936,115848,40-44,F,20,11911,4,3.959999919,1,0,0.00033582402820921836,0.98999997975,
778461,936,115854,40-44,M,29,10090,2,2.650000095,1,1,0.00019821605550049553,1.3250000475,2.650000095
778471,936,115856,30-34,M,32,1273,0,0.0,1,1,0.0,,0.0
778483,936,115858,40-44,F,18,24188,5,8.179999828,1,0,0.00020671407309409625,1.6359999656,
778529,936,115866,30-34,M,31,2214,0,0.0,1,0,0.0,,
778556,936,115870,40-44,M,32,9735,4,4.130000114,1,1,0.00041088854648176684,1.0325000285,4.130000114
778590,936,115876,30-34,M,30,1371,0,0.0,1,1,0.0,,0.0
778600,936,115878,40-44,F,22,10750,4,5.389999866,1,0,0.00037209302325581393,1.3474999665,
778626,936,115882,30-34,M,29,7629,1,0.720000029,1,1,0.00013107877834578582,0.720000029,0.720000029
778628,936,115882,30-34,M,29,4608,0,0.0,1,0,0.0,,
778674,936,115890,35-39,M,29,3732,0,0.0,1,0,0.0,,
778689,936,115892,30-34,M,28,7453,1,1.679999948,1,1,0.0001341741580571582,1.679999948,1.679999948
778722,936,115898,35-39,F,64,41785,14,19.10000038,1,0,0.0003350484623668781,1.3642857414285714,
778737,936,115900,35-39,M,27,8077,2,3.579999924,1,1,0.0002476166893648632,1.789999962,3.579999924
778756,936,115904,35-39,F,63,5602,1,1.580000043,1,0,0.0001785076758300607,1.580000043,
778804,936,115912,30-34,M,26,6184,2,2.75,1,1,0.0003234152652005175,1.375,2.75
778808,936,115912,30-34,M,26,1738,0,0.0,1,0,0.0,,
778964,936,115938,35-39,F,27,112460,25,41.29000068,1,0,0.00022230126267117198,1.6516000272,
779057,936,115954,40-44,M,15,4414,0,0.0,1,0,0.0,,
779106,936,115962,35-39,F,30,14670,7,9.410000324,1,0,0.00047716428084526244,1.3442857605714287,
779438,936,116031,30-34,F,64,33144,9,13.40999985,1,0,0.0002715423606082549,1.4899999833333333,
779453,936,116033,45-49,M,64,4397,1,0.949999988,1,0,0.00022742779167614282,0.949999988,
779488,936,116039,45-49,M,65,1006,0,0.0,1,0,0.0,,
779573,936,116053,35-39,F,10,89527,24,32.28999996,1,0,0.0002680755526265819,1.3454166650000001,
779608,936,116059,35-39,F,15,2459,0,0.0,1,0,0.0,,
779609,936,116059,35-39,F,15,7116,2,1.730000019,1,1,0.0002810567734682406,0.8650000095,1.730000019
779622,936,116061,30-34,F,15,8613,1,0.889999986,2,0,0.00011610356437942645,0.889999986,
779631,936,116063,35-39,F,16,9730,1,1.379999995,1,0,0.00010277492291880781,1.379999995,
779644,936,116065,30-34,F,16,51816,8,10.2299999,2,1,0.0001543924656476764,1.2787499875,10.2299999
779645,936,116065,30-34,F,16,27289,3,4.429999828,1,0,0.00010993440580453663,1.4766666093333332,
779715,936,116077,30-34,F,29,20409,4,3.829999924,1,0,0.0001959919643294625,0.957499981,
779716,936,116077,30-34,F,29,8044,1,1.110000014,1,0,0.00012431626056688214,1.110000014,
779738,936,116081,30-34,F,28,15645,4,5.349999905,1,0,0.0002556727388942154,1.33749997625,
779778,936,116087,30-34,F,31,2466,0,0.0,2,2,0.0,,0.0
779789,936,116089,45-49,M,10,11611,3,3.950000048,1,1,0.00025837567823615537,1.3166666826666666,3.950000048
779824,936,116095,45-49,M,7,9375,3,4.019999981,1,0,0.00032,1.3399999936666667,
779871,936,116103,30-34,F,32,4402,1,1.330000043,1,1,0.00022716946842344388,1.330000043,1.330000043
779918,936,116111,30-34,F,18,8469,2,3.089999914,1,0,0.0002361553902467824,1.544999957,
779922,936,116111,30-34,F,18,5823,1,1.419999957,1,1,0.0001717327837884252,1.419999957,1.419999957
779944,936,116115,35-39,M,10,2549,0,0.0,1,0,0.0,,
779979,936,116121,35-39,M,16,25817,4,6.019999981,1,0,0.00015493666963628617,1.50499999525,
779995,936,116123,30-34,F,20,1961,0,0.0,1,0,0.0,,
780064,936,116135,30-34,F,22,2554,0,0.0,1,0,0.0,,
780104,936,116147,30-34,F,25,4971,1,1.230000019,1,1,0.0002011667672500503,1.230000019,1.230000019
780199,936,116163,35-39,F,23,1030,0,0.0,1,1,0.0,,0.0
780318,936,116183,45-49,F,29,162341,56,77.07999969,3,0,0.00034495290776821627,1.376428565892857,
780323,936,116183,45-49,F,29,24542,7,9.329999924,1,0,0.0002852253280091272,1.3328571319999998,
780486,936,116216,30-34,F,65,2879,0,0.0,1,1,0.0,,0.0
780498,936,116218,30-34,F,64,13621,3,4.090000033,1,0,0.0002202481462447691,1.3633333443333333,
780511,936,116220,30-34,F,63,6175,1,1.370000005,2,1,0.00016194331983805668,1.370000005,1.370000005
780629,936,116240,30-34,F,28,2963,0,0.0,1,0,0.0,,
780653,936,116244,30-34,F,29,9076,1,1.379999995,1,1,0.00011018069634200089,1.379999995,1.379999995
780655,936,116244,30-34,F,29,20941,4,5.909999967,1,1,0.00019101284561386754,1.47749999175,5.909999967
780666,936,116246,45-49,F,10,3462,0,0.0,1,0,0.0,,
780681,936,116248,30-34,F,26,4073,0,0.0,1,1,0.0,,0.0
780700,936,116252,30-34,F,27,3745,0,0.0,1,0,0.0,,
780748,936,116265,30-34,F,24,830,0,0.0,1,0,0.0,,
780759,936,116267,45-49,F,18,2912,0,0.0,1,0,0.0,,
780760,936,116267,45-49,F,18,17167,5,6.910000086,1,0,0.00029125648045669016,1.3820000172,
780797,936,116273,30-34,F,22,24491,7,9.539999962,1,0,0.00028581928055203954,1.3628571374285714,
780799,936,116273,30-34,F,22,44699,13,17.30000037,2,0,0.00029083424685115997,1.3307692592307692,
780821,936,116277,30-34,F,23,6469,2,1.309999943,1,0,0.0003091667954861648,0.6549999715,
780830,936,116279,45-49,F,16,16053,3,4.079999924,1,1,0.00018688095683049897,1.3599999746666667,4.079999924
780835,936,116279,45-49,F,16,54724,12,17.92999995,1,1,0.0002192822162122652,1.4941666624999999,17.92999995
780867,936,116285,30-34,F,21,4706,1,1.220000029,1,0,0.00021249468763280918,1.220000029,
780974,936,116303,40-44,F,32,8316,3,4.569999933,1,1,0.00036075036075036075,1.523333311,4.569999933
781066,936,116323,40-44,F,22,5794,2,2.269999981,1,0,0.00034518467380048324,1.1349999905,
781114,936,116331,40-44,F,18,4813,1,1.029999971,1,0,0.00020777062123415748,1.029999971,
781159,936,116339,40-44,F,10,85285,26,36.13000035,1,0,0.00030486017470833087,1.3896153980769232,
781162,936,116339,40-44,F,10,5839,1,1.370000005,1,0,0.00017126220243192326,1.370000005,
781175,936,116341,40-44,F,15,5859,1,1.539999962,1,0,0.00017067759003242875,1.539999962,
781187,936,116343,40-44,F,16,164118,41,59.06999993,1,0,0.00024982025128261374,1.4407317056097562,
781195,936,116345,35-39,F,63,18234,6,7.810000062,1,0,0.0003290556103981573,1.301666677,
781207,936,116347,35-39,F,64,2755,0,0.0,1,0,0.0,,
781303,936,116363,35-39,F,27,73676,20,28.5,1,0,0.00027145881969705196,1.425,
781305,936,116363,35-39,F,27,18421,7,10.07999992,1,0,0.00038000108571738776,1.4399999885714287,
781327,936,116367,35-39,F,29,164754,49,67.97999978,2,1,0.0002974131128834505,1.3873469342857143,67.97999978
781353,936,116371,35-39,F,10,7449,1,1.639999986,1,1,0.00013424620754463686,1.639999986,1.639999986
781354,936,116371,35-39,F,10,6424,1,0.529999971,1,0,0.00015566625155666251,0.529999971,
781438,936,116385,30-34,M,63,2086,0,0.0,1,0,0.0,,
781470,936,116391,35-39,M,16,6016,0,0.0,1,0,0.0,,
781499,936,116395,35-39,M,15,6412,1,1.370000005,1,0,0.00015595757953836556,1.370000005,
781508,936,116397,30-34,F,63,5040,1,1.440000057,1,0,0.0001984126984126984,1.440000057,
781556,936,116405,30-34,F,32,1772,0,0.0,1,0,0.0,,
781559,936,116405,30-34,F,32,1783,0,0.0,1,0,0.0,,
781606,936,116413,35-39,M,20,8200,3,3.919999957,1,0,0.00036585365853658537,1.3066666523333332,
781690,936,116427,45-49,F,26,115896,38,49.44000006,1,0,0.00032788016842686546,1.3010526331578949,
781811,936,116447,35-39,F,16,10186,1,1.230000019,1,1,9.817396426467701e-05,1.230000019,1.230000019
781857,936,116455,30-34,M,20,9134,3,4.180000067,2,0,0.00032844317932997593,1.3933333556666667,
781858,936,116455,30-34,M,20,3385,1,1.440000057,1,1,0.0002954209748892171,1.440000057,1.440000057
781907,936,116463,45-49,F,21,1314,0,0.0,1,0,0.0,,
781928,936,116467,30-34,M,18,2916,0,0.0,1,1,0.0,,0.0
781929,936,116467,30-34,M,18,6142,1,1.330000043,1,0,0.00016281341582546403,1.330000043,
781950,936,116471,30-34,F,20,1984,0,0.0,1,0,0.0,,
781999,936,116479,30-34,M,24,9142,3,3.749999881,1,0,0.00032815576460293154,1.2499999603333334,
782001,936,116479,30-34,M,24,5475,2,2.730000019,1,1,0.00036529680365296805,1.3650000095,2.730000019
782022,936,116483,30-34,F,18,8254,2,2.320000052,1,1,0.000242306760358614,1.160000026,2.320000052
782026,936,116483,30-34,F,18,5704,1,1.320000052,1,0,0.0001753155680224404,1.320000052,
782130,936,116501,30-34,F,16,7301,0,0.0,1,0,0.0,,
782134,936,116501,30-34,F,16,37873,5,6.169999957,1,1,0.00013202017268238586,1.2339999914,6.169999957
782135,936,116501,30-34,F,16,25267,4,4.940000057,2,1,0.0001583092571338109,1.23500001425,4.940000057
782171,936,116507,30-34,F,30,535,0,0.0,1,0,0.0,,
782180,936,116509,30-34,M,29,3396,0,0.0,1,0,0.0,,
782219,936,116515,30-34,M,26,977,0,0.0,1,0,0.0,,
782228,936,116517,40-44,F,63,12318,5,6.340000153,1,1,0.00040591005033284623,1.2680000306,6.340000153
782242,936,116519,30-34,F,28,4783,1,0.860000014,1,0,0.0002090738030524775,0.860000014,
782275,936,116525,30-34,F,29,6475,1,1.350000024,1,0,0.00015444015444015445,1.350000024,
782337,936,116535,45-49,F,16,104578,29,39.25000095,1,1,0.00027730497810246895,1.3534483086206897,39.25000095
782407,936,116547,45-49,F,10,33664,11,12.51000035,1,0,0.0003267585551330798,1.137272759090909,
782443,936,116553,40-44,F,20,979,0,0.0,1,0,0.0,,
782541,936,116569,40-44,F,28,7337,3,4.079999924,1,0,0.0004088864658579801,1.3599999746666667,
782587,936,116577,30-34,M,10,2499,0,0.0,1,0,0.0,,
782647,936,116587,40-44,F,27,11244,3,4.550000191,1,0,0.00026680896478121667,1.5166667303333332,
782658,936,116589,30-34,M,15,4827,0,0.0,1,0,0.0,,
782694,936,116595,35-39,F,29,29035,7,8.910000086,2,2,0.00024108834165662132,1.2728571551428571,4.455000043
782706,936,116597,35-39,F,30,761,0,0.0,1,0,0.0,,
782754,936,116605,35-39,F,26,6532,1,1.610000014,1,0,0.00015309246785058175,1.610000014,
782815,936,116615,40-44,F,10,11537,3,4.300000191,1,0,0.00026003293750541737,1.433333397,
782816,936,116615,40-44,F,10,12183,3,2.869999945,1,0,0.0002462447672986949,0.9566666483333334,
782862,936,116623,35-39,F,64,5912,1,1.559999943,1,1,0.00016914749661705008,1.559999943,1.559999943
950068,936,123438,30-34,M,10,4012,1,1.570000052,1,0,0.0002492522432701894,1.570000052,
950078,936,123440,30-34,M,16,12396,2,3.210000038,2,1,0.00016134236850596966,1.605000019,3.210000038
950079,936,123440,30-34,M,16,3142,0,0.0,2,2,0.0,,0.0
950099,936,123443,30-34,M,18,1120,0,0.0,1,0,0.0,,
950109,936,123445,30-34,M,20,343,0,0.0,1,1,0.0,,0.0
950170,936,123455,30-34,M,15,1720,0,0.0,1,1,0.0,,0.0
950179,936,123457,30-34,M,16,3423,0,0.0,1,1,0.0,,0.0
950182,936,123457,30-34,M,16,3242,0,0.0,1,0,0.0,,
950183,936,123457,30-34,M,16,15720,1,1.379999995,1,0,6.361323155216285e-05,1.379999995,
950200,936,123460,30-34,M,10,1217,0,0.0,1,1,0.0,,0.0
950224,936,123464,40-44,M,20,2367,2,2.839999914,1,1,0.0008449514152936206,1.419999957,2.839999914
950326,936,123481,35-39,M,16,6607,1,1.320000052,2,0,0.00015135462388375965,1.320000052,
950345,936,123484,30-34,M,64,616,0,0.0,1,0,0.0,,
950452,936,123502,45-49,M,16,5537,1,1.519999981,1,0,0.00018060321473722233,1.519999981,
950463,936,123504,45-49,M,15,818,0,0.0,1,0,0.0,,
950495,936,123509,45-49,M,21,1909,1,0.980000019,1,0,0.0005238344683080147,0.980000019,
950521,936,123514,30-34,M,21,351,0,0.0,1,0,0.0,,
950531,936,123515,45-49,M,22,572,0,0.0,1,0,0.0,,
950537,936,123516,40-44,M,36,1884,1,1.409999967,1,0,0.0005307855626326964,1.409999967,
950550,936,123519,30-34,M,30,219,0,0.0,1,0,0.0,,
950577,936,123523,30-34,M,32,540,0,0.0,1,1,0.0,,0.0
950578,936,123523,30-34,M,32,550,0,0.0,1,0,0.0,,
950595,936,123526,30-34,M,26,465,0,0.0,1,0,0.0,,
950609,936,123528,30-34,M,29,1761,0,0.0,1,1,0.0,,0.0
950629,936,123532,30-34,M,65,152,0,0.0,1,1,0.0,,0.0
950631,936,123532,30-34,M,65,152,0,0.0,1,1,0.0,,0.0
950649,936,123535,30-34,M,64,429,0,0.0,1,0,0.0,,
950745,936,123551,30-34,M,29,1514,0,0.0,2,2,0.0,,0.0
950770,936,123555,30-34,M,28,7780,3,4.329999924,2,2,0.00038560411311053987,1.443333308,2.164999962
950772,936,123556,35-39,M,28,460,0,0.0,1,0,0.0,,
950773,936,123556,35-39,M,28,471,0,0.0,1,0,0.0,,
950776,936,123556,35-39,M,28,2633,1,1.070000052,1,0,0.00037979491074819596,1.070000052,
950787,936,123558,30-34,M,27,199,0,0.0,1,0,0.0,,
950808,936,123562,35-39,M,32,398,0,0.0,1,0,0.0,,
950839,936,123567,30-34,M,24,246,0,0.0,2,2,0.0,,0.0
950878,936,123573,40-44,M,10,2967,1,1.5,1,1,0.0003370407819346141,1.5,1.5
950969,936,123588,45-49,M,36,255,0,0.0,1,0,0.0,,
951021,936,123597,30-34,F,7,457,0,0.0,1,1,0.0,,0.0
951033,936,123599,30-34,F,10,5517,1,1.230000019,1,0,0.00018125793003443902,1.230000019,
951035,936,123599,30-34,F,10,1539,0,0.0,1,1,0.0,,0.0
951043,936,123601,30-34,F,16,3189,0,0.0,1,0,0.0,,
951045,936,123601,30-34,F,16,3348,0,0.0,1,0,0.0,,
951046,936,123601,30-34,F,16,20050,4,4.659999847,4,1,0.00019950124688279303,1.16499996175,4.659999847
951102,936,123611,45-49,M,16,2254,0,0.0,1,0,0.0,,
951105,936,123611,45-49,M,16,5894,1,1.539999962,1,1,0.00016966406515100103,1.539999962,1.539999962
951133,936,123616,35-39,M,16,9948,2,2.720000029,2,0,0.0002010454362685967,1.3600000145,
951202,936,123627,45-49,F,26,5307,3,4.289999962,2,1,0.0005652911249293386,1.4299999873333331,4.289999962
951225,936,123631,35-39,F,22,4621,2,3.25,1,1,0.00043280675178532783,1.625,3.25
951270,936,123639,35-39,F,18,784,0,0.0,1,1,0.0,,0.0
951282,936,123641,35-39,F,16,5775,1,1.580000043,1,1,0.00017316017316017316,1.580000043,1.580000043
951285,936,123641,35-39,F,16,9297,2,2.619999886,2,1,0.00021512315800795956,1.309999943,2.619999886
951294,936,123643,35-39,F,15,699,0,0.0,1,0,0.0,,
951305,936,123644,35-39,F,10,1104,0,0.0,1,0,0.0,,
951334,936,123649,30-34,F,64,3717,1,1.539999962,1,0,0.0002690341673392521,1.539999962,
951391,936,123659,30-34,F,28,2879,1,1.590000033,2,2,0.0003473428273706148,1.590000033,0.7950000165
951392,936,123659,30-34,F,28,2749,1,1.389999986,1,0,0.0003637686431429611,1.389999986,
951400,936,123660,45-49,F,10,24028,9,12.39000034,2,0,0.0003745630098218745,1.3766667044444445,
951402,936,123661,30-34,F,29,1118,0,0.0,1,1,0.0,,0.0
951413,936,123662,30-34,F,26,1083,0,0.0,2,1,0.0,,0.0
951420,936,123664,30-34,F,27,843,0,0.0,1,0,0.0,,
951444,936,123668,30-34,F,25,2983,1,0.970000029,1,0,0.00033523298692591353,0.970000029,
951448,936,123668,30-34,F,25,696,0,0.0,1,0,0.0,,
951462,936,123671,45-49,F,16,7589,2,3.150000095,1,1,0.0002635393332454869,1.5750000475,3.150000095
951464,936,123671,45-49,F,16,20997,10,11.94999981,1,0,0.000476258513120922,1.194999981,
951465,936,123671,45-49,F,16,4617,1,1.360000014,1,0,0.00021659085986571366,1.360000014,
951498,936,123677,45-49,F,20,259,0,0.0,1,0,0.0,,
951508,936,123678,30-34,F,18,1134,0,0.0,1,0,0.0,,
951542,936,123684,40-44,F,27,357,0,0.0,1,0,0.0,,
951607,936,123695,40-44,F,10,848,0,0.0,1,1,0.0,,0.0
951608,936,123695,40-44,F,10,3149,1,1.480000019,1,0,0.00031756113051762465,1.480000019,
951641,936,123700,40-44,F,2,87,0,0.0,1,1,0.0,,0.0
951677,936,123706,35-39,F,27,2563,1,1.480000019,1,0,0.0003901677721420211,1.480000019,
951692,936,123709,35-39,F,10,1107,0,0.0,1,0,0.0,,
951715,936,123713,45-49,F,64,10677,5,7.269999981,1,0,0.00046829633792263745,1.4539999961999999,
951756,936,123720,35-39,F,22,2189,1,0.409999996,1,0,0.00045682960255824577,0.409999996,
951779,936,123723,45-49,F,27,3277,2,2.680000067,1,0,0.0006103143118706134,1.3400000335,
951782,936,123724,45-49,F,26,781,0,0.0,1,0,0.0,,
951810,936,123729,35-39,F,16,2226,0,0.0,1,0,0.0,,
951812,936,123729,35-39,F,16,16274,4,6.079999924,2,0,0.0002457908320019663,1.519999981,
951837,936,123733,45-49,F,20,2077,1,1.50999999,1,1,0.00048146364949446316,1.50999999,1.50999999
951853,936,123736,30-34,F,20,529,0,0.0,0,0,0.0,,
951854,936,123736,30-34,F,20,487,0,0.0,1,0,0.0,,
951856,936,123736,30-34,F,20,4626,2,2.099999905,2,0,0.00043233895373973193,1.0499999525,
951941,936,123750,30-34,F,28,2764,1,1.559999943,1,1,0.000361794500723589,1.559999943,1.559999943
952001,936,123760,45-49,F,10,5447,2,2.960000038,1,0,0.00036717459151826694,1.480000019,
952031,936,123765,40-44,F,16,28169,8,12.36999989,1,1,0.000284000142000071,1.54624998625,12.36999989
952080,936,123774,40-44,F,27,415,0,0.0,1,0,0.0,,
952100,936,123777,35-39,F,29,810,0,0.0,1,1,0.0,,0.0
1121091,1178,144531,30-34,M,10,1194718,141,254.049996,28,14,0.00011801948242179326,1.8017730212765957,18.146428285714286
1121092,1178,144531,30-34,M,10,637648,67,122.4,13,5,0.0001050736456477555,1.826865671641791,24.48
1121094,1178,144531,30-34,M,10,24362,0,0.0,1,1,0.0,,0.0
1121095,1178,144531,30-34,M,10,459690,50,86.33000112,5,2,0.00010876895299005852,1.7266000224000002,43.16500056
1121096,1178,144531,30-34,M,10,750060,86,161.9099991,11,2,0.0001146574940671413,1.8826744081395348,80.95499955
1121097,1178,144532,30-34,M,15,30068,1,1.820000052,1,0,3.3257948649727285e-05,1.820000052,
1121098,1178,144532,30-34,M,15,1267550,123,236.7699986,24,10,9.703759220543568e-05,1.924959338211382,23.676999860000002
1121100,1178,144532,30-34,M,15,3052003,340,639.9499981,60,17,0.00011140224960460393,1.8822058767647059,37.64411753529412
1121101,1178,144532,30-34,M,15,29945,1,1.590000033,2,1,3.3394556687259975e-05,1.590000033,1.590000033
1121102,1178,144532,30-34,M,15,357856,30,52.97000015,7,3,8.383260305821336e-05,1.7656666716666665,17.656666716666667
1121104,1178,144533,30-34,M,16,2080666,202,360.1500015,40,21,9.708429896965683e-05,1.7829207995049503,17.150000071428572
1121105,1178,144533,30-34,M,16,145999,9,16.5200001,5,2,6.164425783738245e-05,1.8355555666666667,8.26000005
1121107,1178,144533,30-34,M,16,32616,1,1.539999962,2,0,3.06597988717194e-05,1.539999962,
1121108,1178,144533,30-34,M,16,984521,95,163.8999972,26,14,9.64936248185666e-05,1.7252631284210527,11.707142657142857
1121110,1178,144534,30-34,M,18,880814,123,210.3600006,6,2,0.00013964355698251843,1.7102439073170732,105.1800003
1121111,1178,144534,30-34,M,18,182452,20,35.73000026,4,1,0.00010961787209786684,1.786500013,35.73000026
1121113,1178,144534,30-34,M,18,894911,120,215.8399994,7,4,0.00013409154653367766,1.7986666616666667,53.95999985
1121114,1178,144534,30-34,M,18,31349,2,3.800000072,1,0,6.379788828989761e-05,1.900000036,
1121115,1178,144535,30-34,M,19,410310,55,96.80000055,3,0,0.0001340449903731325,1.76000001,
1121116,1178,144535,30-34,M,19,572450,89,157.329998,7,4,0.00015547209363263168,1.7677527865168539,39.3324995
1121117,1178,144535,30-34,M,19,98759,15,26.56999946,1,1,0.00015188489150355918,1.7713332973333331,26.56999946
1121119,1178,144535,30-34,M,19,345371,54,93.08999991,7,3,0.00015635360235804395,1.7238888872222222,31.029999970000002
1121121,1178,144536,30-34,M,20,323899,46,78.9200002,5,1,0.00014201958017777148,1.7156521782608696,78.9200002
1121122,1178,144536,30-34,M,20,399199,58,103.1500002,3,0,0.000145290945117598,1.7784482793103447,
1121123,1178,144536,30-34,M,20,171202,22,36.53000021,3,1,0.0001285031716919195,1.6604545549999998,36.53000021
1121124,1178,144536,30-34,M,20,128386,15,28.85000002,2,1,0.00011683516894365429,1.9233333346666666,28.85000002
1121125,1178,144536,30-34,M,20,1034284,152,257.7099986,20,9,0.0001469615695495628,1.6954605171052632,28.63444428888889
1121126,1178,144536,30-34,M,20,45923,5,7.220000148,2,0,0.00010887790431809768,1.4440000296,
1121127,1178,144537,30-34,M,21,40873,4,7.899999976,2,1,9.786411567538473e-05,1.974999994,7.899999976
1121128,1178,144537,30-34,M,21,286553,34,62.06000042,2,1,0.00011865169794069509,1.82529413,62.06000042
1121129,1178,144537,30-34,M,21,20618,1,2.099999905,2,1,4.850130953535746e-05,2.099999905,2.099999905
1121131,1178,144537,30-34,M,21,83591,7,14.14000046,2,2,8.374107260350995e-05,2.0200000657142856,7.07000023
1121132,1178,144537,30-34,M,21,114923,12,23.73000026,4,2,0.00010441774057412354,1.9775000216666667,11.86500013
1121133,1178,144538,30-34,M,22,25002,1,1.710000038,1,0,3.999680025597952e-05,1.710000038,
1121134,1178,144538,30-34,M,22,68905,5,9.440000057,1,0,7.256367462448299e-05,1.8880000114000002,
1121136,1178,144538,30-34,M,22,169588,16,27.79999924,1,0,9.43462980871288e-05,1.7374999525,
1121138,1178,144538,30-34,M,22,328991,35,67.65000057,5,2,0.00010638588897568627,1.9328571591428572,33.825000285
1121141,1178,144539,30-34,M,23,23198,2,2.980000019,1,0,8.621432882145013e-05,1.4900000095,
1121142,1178,144539,30-34,M,23,26890,2,3.24000001,1,0,7.437709185570845e-05,1.620000005,
1121143,1178,144539,30-34,M,23,221695,31,52.26000011,5,2,0.00013983175082884144,1.6858064551612904,26.130000055
1121152,1178,144541,30-34,M,24,88443,7,13.0400002,1,1,7.914702124532185e-05,1.8628571714285713,13.0400002
1121153,1178,144541,30-34,M,24,187856,23,38.38999975,5,1,0.00012243420492291968,1.6691304239130436,38.38999975
1121164,1178,144545,30-34,M,25,570699,80,138.7699997,9,2,0.00014017897350442177,1.73462499625,69.38499985
1121167,1178,144545,30-34,M,25,1063508,145,260.3800013,23,7,0.00013634124049842597,1.7957241468965517,37.19714304285714
1121168,1178,144545,30-34,M,25,50523,6,8.549999952,1,0,0.00011875779348019714,1.424999992,
1121172,1178,144547,30-34,M,26,87935,9,15.63000023,1,0,0.00010234832546767499,1.7366666922222223,
1121173,1178,144547,30-34,M,26,278225,33,60.19999957,3,0,0.00011860903944649115,1.8242424112121214,
1121175,1178,144547,30-34,M,26,209461,20,34.19000006,1,0,9.548316870443663e-05,1.709500003,
1121177,1178,144547,30-34,M,26,26316,2,3.24000001,3,0,7.599939200486396e-05,1.620000005,
1121181,1178,144549,30-34,M,27,41030,3,5.140000105,2,1,7.3117231294175e-05,1.7133333683333334,5.140000105
1121182,1178,144549,30-34,M,27,876671,120,216.5599982,22,4,0.0001368814526772301,1.8046666516666667,54.13999955
1121183,1178,144549,30-34,M,27,399392,53,93.07000041,5,0,0.00013270170659402292,1.7560377435849057,
1121184,1178,144549,30-34,M,27,283858,30,56.05999923,1,0,0.00010568664613997139,1.8686666410000001,
1121185,1178,144549,30-34,M,27,260699,31,54.09999871,5,2,0.00011891108136203054,1.7451612487096775,27.049999355
1121193,1178,144552,30-34,M,28,57781,5,7.800000072,2,1,8.653363562416712e-05,1.5600000144,7.800000072
1121195,1178,144552,30-34,M,28,38757,3,5.220000029,1,0,7.740537193281214e-05,1.7400000096666668,
1121196,1178,144552,30-34,M,28,1392288,206,358.5500029,31,7,0.00014795789376910524,1.740533994660194,51.22142898571428
1121197,1178,144552,30-34,M,28,1109387,159,280.9899995,13,2,0.00014332239335777326,1.7672327012578617,140.49499975
1121202,1178,144554,30-34,M,29,581281,65,115.1200008,10,5,0.00011182199314961266,1.7710769353846154,23.02400016
1121203,1178,144554,30-34,M,29,1048861,128,219.770002,22,8,0.0001220371431486155,1.716953140625,27.47125025
1121205,1178,144554,30-34,M,29,297452,30,52.01999986,4,1,0.00010085660879738579,1.7339999953333334,52.01999986
1121206,1178,144554,30-34,M,29,227925,22,35.30999994,22,12,9.652297905012614e-05,1.6049999972727271,2.942499995
1121207,1178,144554,30-34,M,29,374175,38,63.32000101,8,3,0.00010155675820137636,1.6663158160526315,21.10666700333333
1121211,1178,144556,30-34,M,30,223586,32,54.24000037,1,0,0.0001431216623581083,1.6950000115625,
1121213,1178,144556,30-34,M,30,283170,39,65.22999996,2,1,0.00013772645407352473,1.6725641015384616,65.22999996
1121215,1178,144556,30-34,M,30,41636,3,4.210000038,1,0,7.20530310308387e-05,1.4033333460000001,
1121216,1178,144556,30-34,M,30,198658,30,48.60999978,8,1,0.0001510132992378862,1.6203333260000001,48.60999978
1121220,1178,144558,30-34,M,31,100596,10,13.91999972,4,2,9.940753111455723e-05,1.391999972,6.95999986
1121223,1178,144558,30-34,M,31,64020,5,11.0599997,1,0,7.810059356451109e-05,2.21199994,
1121224,1178,144558,30-34,M,31,14289,0,0.0,1,0,0.0,,
1121229,1178,144561,30-34,M,32,404866,43,87.42000079,4,0,0.00010620797992422184,2.033023274186047,
1121231,1178,144561,30-34,M,32,22256,1,1.659999967,1,1,4.4931703810208485e-05,1.659999967,1.659999967
1121233,1178,144561,30-34,M,32,57690,4,6.74000001,1,0,6.933610677760443e-05,1.6850000025,
1121241,1178,144562,30-34,M,36,24952,5,8.220000267,3,2,0.00020038473869830073,1.6440000533999999,4.1100001335
1121242,1178,144562,30-34,M,36,38900,3,5.580000043,1,0,7.712082262210797e-05,1.8600000143333333,
1121243,1178,144562,30-34,M,36,53520,6,9.2299999,1,1,0.00011210762331838565,1.5383333166666666,9.2299999
1121244,1178,144562,30-34,M,36,181683,20,34.22999972,2,1,0.00011008184585239125,1.7114999860000002,34.22999972
1121245,1178,144562,30-34,M,36,29185,2,3.149999976,1,0,6.85283536063046e-05,1.574999988,
